app_id,monetization_type,total_revenue_usd,arpu_usd,ltv_usd,conversion_rate_pct,ad_impressions,ad_revenue_usd,subscription_active_users,subscription_tier,iap_category,report_month
APP_067272,Subscription,1909.33,0.9373,3.82,8.02,0,0.0,5,Standard,N/A,2023-11
APP_008737,Free with Ads,0.73,0.0182,0.11,0.0,6,0.02,0,N/A,N/A,2023-05
APP_098175,Subscription,35.13,0.9008,8.86,10.89,0,0.0,0,Standard,N/A,2023-11
APP_032470,Free with Ads,2.38,0.0046,0.04,0.0,249,0.54,0,N/A,N/A,2024-10
APP_031295,Free with Ads,260.27,0.0104,0.07,0.0,7230,71.9,0,N/A,N/A,2023-11
APP_070553,Freemium,897.39,0.2984,1.22,14.07,1189,56.46,0,N/A,Premium Unlock,2024-11
APP_019459,Free,167.63,0.0023,0.01,0.0,0,0.0,0,N/A,N/A,2024-04
APP_021937,Free,27.55,0.0028,0.02,0.0,0,0.0,0,N/A,N/A,2026-04
APP_060477,Freemium,63322.13,0.0576,0.51,1.25,94723,33742.38,0,N/A,Extra Features,2024-09
APP_056334,Free,25.91,0.0029,0.03,0.0,0,0.0,0,N/A,N/A,2024-06
APP_090328,Freemium,68.84,0.0398,0.29,7.42,255,26.95,0,N/A,Subscription Trial,2023-03
APP_045574,Subscription,80325.01,0.521,3.21,4.52,0,0.0,7111,Standard,N/A,2024-08
APP_001190,Free with Ads,3.28,0.003,0.02,0.0,225,1.6,0,N/A,N/A,2024-08
APP_001752,Paid,17229.17,0.7262,5.59,0.0,0,0.0,0,N/A,N/A,2024-03
APP_020189,Paid,508.77,3.9748,14.32,0.0,0,0.0,0,N/A,N/A,2023-02
APP_093962,Free with Ads,130.76,0.0165,0.16,0.0,1320,5.43,0,N/A,N/A,2024-07
APP_040447,Free with Ads,5217.29,0.0293,0.14,0.0,57654,1267.77,0,N/A,N/A,2024-01
APP_041084,Subscription,25619992.64,2.7928,14.8,13.79,0,0.0,16729,Premium,N/A,2025-12
APP_052519,Free with Ads,4860.03,0.0195,0.15,0.0,49328,334.39,0,N/A,N/A,2025-04
APP_026631,Free,0.03,0.0016,0.01,0.0,0,0.0,0,N/A,N/A,2023-11
APP_041501,Freemium,9423.8,0.1577,1.01,2.02,8769,3540.39,0,N/A,Themes,2025-11
APP_088631,Paid,76662.34,5.4205,21.89,0.0,0,0.0,0,N/A,N/A,2023-10
APP_090552,Freemium,247176.14,0.3461,4.13,12.96,132116,32751.93,0,N/A,Themes,2023-10
APP_011967,Free with Ads,1654.79,0.0218,0.07,0.0,36175,342.7,0,N/A,N/A,2024-02
APP_067957,Free,38.5,0.0043,0.03,0.0,0,0.0,0,N/A,N/A,2023-03
APP_081332,Free with Ads,9.09,0.0097,0.06,0.0,357,2.59,0,N/A,N/A,2024-04
APP_060011,Free,2987.89,0.0039,0.03,0.0,0,0.0,0,N/A,N/A,2024-01
APP_005661,Subscription,11706.42,1.0488,10.61,4.34,0,0.0,435,Standard,N/A,2025-01
APP_082995,Free,54.34,0.0021,0.01,0.0,0,0.0,0,N/A,N/A,2023-03
APP_069793,Freemium,32.12,0.1699,0.59,5.65,17,18.52,0,N/A,Ad Removal,2024-02
APP_073682,Freemium,3121.11,0.2184,1.03,3.5,6370,1624.91,0,N/A,Extra Features,2025-01
APP_099707,Paid,1027057.3,3.7361,15.42,0.0,0,0.0,0,N/A,N/A,2025-10
APP_061311,Free,1.25,0.0007,0.0,0.0,0,0.0,0,N/A,N/A,2025-02
APP_051319,Free,1761.56,0.0049,0.05,0.0,0,0.0,0,N/A,N/A,2025-08
APP_028395,Subscription,32768.43,3.6333,38.89,3.09,0,0.0,6,Standard,N/A,2023-06
APP_056327,Free with Ads,351275.88,0.0131,0.13,0.0,8948333,72324.18,0,N/A,N/A,2026-04
APP_026895,Freemium,2239.64,0.1342,0.44,5.18,1700,666.91,0,N/A,Coins,2024-04
APP_021920,Freemium,121.8,0.1386,1.37,13.54,173,65.77,0,N/A,Subscription Trial,2024-12
APP_056772,Free,147.98,0.0015,0.02,0.0,0,0.0,0,N/A,N/A,2024-12
APP_017686,Free with Ads,19.06,0.0269,0.1,0.0,13,3.45,0,N/A,N/A,2024-01
APP_031698,Freemium,2274.65,0.2079,0.86,14.19,5352,263.13,0,N/A,Themes,2023-12
APP_035509,Subscription,2366298.82,3.5517,25.06,8.78,0,0.0,8762,Premium,N/A,2025-01
APP_046618,Subscription,5947.01,0.5057,4.1,9.36,0,0.0,59,Premium,N/A,2023-06
APP_037528,Free,335.0,0.0001,0.0,0.0,0,0.0,0,N/A,N/A,2023-11
APP_005301,Subscription,47250.69,2.9702,35.1,13.85,0,0.0,118,Enterprise,N/A,2023-05
APP_068200,Freemium,27.5,0.0644,0.52,11.03,203,9.11,0,N/A,Themes,2025-02
APP_073665,Freemium,1473.65,0.0133,0.15,9.03,19693,152.77,0,N/A,Coins,2026-04
APP_091466,Free,0.72,0.0007,0.01,0.0,0,0.0,0,N/A,N/A,2023-07
APP_062758,Freemium,160749.59,0.4132,1.67,5.35,1931,52617.08,0,N/A,Themes,2026-02
APP_072748,Subscription,6169136.13,1.1735,10.68,12.77,0,0.0,166023,Basic,N/A,2025-04
APP_071726,Free with Ads,1.4,0.0036,0.01,0.0,124,0.24,0,N/A,N/A,2025-12
APP_006443,Paid,11000.29,0.4236,4.73,0.0,0,0.0,0,N/A,N/A,2024-08
APP_039482,Free,381.37,0.0039,0.04,0.0,0,0.0,0,N/A,N/A,2024-05
APP_020265,Freemium,142227.0,0.4641,1.97,9.43,75652,48374.75,0,N/A,Ad Removal,2025-07
APP_060688,Free with Ads,78.09,0.008,0.05,0.0,2379,26.09,0,N/A,N/A,2025-09
APP_028798,Free,0.66,0.0029,0.03,0.0,0,0.0,0,N/A,N/A,2025-05
APP_034317,Subscription,18774.19,1.9879,22.97,10.87,0,0.0,145,Premium,N/A,2023-10
APP_000497,Subscription,66297.76,0.5184,2.86,1.25,0,0.0,4959,Basic,N/A,2023-03
APP_000772,Subscription,1287.89,0.4532,3.93,14.86,0,0.0,31,Standard,N/A,2024-11
APP_091744,Freemium,2.83,0.283,3.25,3.89,0,0.03,0,N/A,Subscription Trial,2023-03
APP_022049,Free,0.71,0.0008,0.01,0.0,0,0.0,0,N/A,N/A,2024-09
APP_074895,Free with Ads,1994.77,0.0259,0.21,0.0,14765,902.81,0,N/A,N/A,2024-11
APP_058320,Paid,330379.56,2.4313,9.89,0.0,0,0.0,0,N/A,N/A,2026-04
APP_034550,Subscription,27924048.39,1.536,6.94,11.75,0,0.0,218406,Standard,N/A,2024-05
APP_054691,Free with Ads,1.59,0.0143,0.05,0.0,36,0.25,0,N/A,N/A,2023-12
APP_024395,Free,320.83,0.0032,0.02,0.0,0,0.0,0,N/A,N/A,2025-02
APP_026693,Free,3246.24,0.0021,0.02,0.0,0,0.0,0,N/A,N/A,2023-01
APP_042585,Free with Ads,346.93,0.0283,0.19,0.0,3080,10.1,0,N/A,N/A,2024-01
APP_011769,Free with Ads,8.45,0.009,0.06,0.0,299,2.15,0,N/A,N/A,2025-09
APP_041898,Freemium,9859.84,0.419,3.9,3.05,3859,3067.74,0,N/A,Themes,2023-03
APP_060282,Freemium,37788.02,0.3334,2.77,6.78,16057,5883.75,0,N/A,Themes,2024-06
APP_040532,Freemium,861.46,0.5408,3.98,0.53,672,480.61,0,N/A,Subscription Trial,2023-09
APP_029869,Subscription,9115.55,1.7601,11.15,2.42,0,0.0,151,Enterprise,N/A,2024-07
APP_094924,Free with Ads,2954.65,0.0027,0.03,0.0,526935,1416.23,0,N/A,N/A,2024-09
APP_000936,Paid,2275449.22,3.4009,29.61,0.0,0,0.0,0,N/A,N/A,2024-06
APP_046631,Free with Ads,4160.0,0.0175,0.09,0.0,89114,2465.37,0,N/A,N/A,2023-04
APP_093237,Freemium,2330.67,0.4898,5.24,6.31,299,972.16,0,N/A,Gems,2023-06
APP_007871,Free with Ads,1.27,0.0016,0.01,0.0,292,0.22,0,N/A,N/A,2024-12
APP_078280,Free,119440.85,0.0022,0.02,0.0,0,0.0,0,N/A,N/A,2023-09
APP_006483,Free,9.55,0.0012,0.0,0.0,0,0.0,0,N/A,N/A,2025-11
APP_039827,Freemium,3195818.53,0.5406,2.38,14.67,780810,749122.72,0,N/A,Extra Features,2025-09
APP_003388,Freemium,664512.76,0.4284,4.67,8.37,78312,83408.1,0,N/A,Extra Features,2025-06
APP_035744,Freemium,44556.29,0.302,1.84,13.18,52062,17363.05,0,N/A,Extra Features,2023-04
APP_001081,Freemium,17.36,0.1808,1.43,10.38,38,6.98,0,N/A,Premium Unlock,2025-02
APP_062051,Subscription,8660.86,0.6487,3.18,10.53,0,0.0,525,Basic,N/A,2024-03
APP_059863,Paid,1252528.63,2.9028,10.87,0.0,0,0.0,0,N/A,N/A,2024-10
APP_092239,Subscription,7322.09,1.691,17.88,2.9,0,0.0,59,Standard,N/A,2023-12
APP_069234,Freemium,9797.08,0.3348,3.83,10.93,3326,438.48,0,N/A,Ad Removal,2025-05
APP_054307,Free with Ads,0.34,0.0044,0.04,0.0,22,0.15,0,N/A,N/A,2024-03
APP_086669,Free,6.54,0.0044,0.04,0.0,0,0.0,0,N/A,N/A,2025-10
APP_091355,Free with Ads,0.86,0.0176,0.07,0.0,22,0.31,0,N/A,N/A,2025-09
APP_015979,Freemium,17194.1,0.5343,3.31,3.1,10372,94.33,0,N/A,Gems,2025-03
APP_010298,Subscription,22271.03,3.7487,44.03,3.65,0,0.0,187,Basic,N/A,2024-07
APP_047805,Freemium,210.0,0.0514,0.28,10.59,7,23.99,0,N/A,Coins,2024-10
APP_047473,Free with Ads,5083.29,0.0117,0.13,0.0,214988,1993.05,0,N/A,N/A,2024-05
APP_090484,Paid,136.5,1.1974,8.03,0.0,0,0.0,0,N/A,N/A,2024-12
APP_049197,Free with Ads,58.69,0.0165,0.07,0.0,1062,8.88,0,N/A,N/A,2025-10
APP_094104,Subscription,33.43,0.7774,4.36,4.6,0,0.0,0,Basic,N/A,2023-03
APP_032357,Free,1.04,0.0002,0.0,0.0,0,0.0,0,N/A,N/A,2024-12
APP_021113,Free with Ads,7142.53,0.0263,0.24,0.0,133454,3466.14,0,N/A,N/A,2023-12
APP_089884,Freemium,52.07,0.1509,0.98,4.56,170,13.98,0,N/A,Themes,2025-04
APP_075232,Freemium,1222.3,0.0478,0.47,11.81,9148,270.77,0,N/A,Ad Removal,2025-04
APP_032528,Subscription,80038.28,1.2805,13.93,14.95,0,0.0,683,Basic,N/A,2024-04
APP_056898,Free,2.44,0.001,0.01,0.0,0,0.0,0,N/A,N/A,2026-01
APP_060011,Free,2075.09,0.0027,0.03,0.0,0,0.0,0,N/A,N/A,2023-05
APP_034138,Free with Ads,93.16,0.0109,0.08,0.0,1728,53.52,0,N/A,N/A,2024-09
APP_083136,Free with Ads,11.26,0.0187,0.16,0.0,248,4.23,0,N/A,N/A,2024-10
APP_079441,Free with Ads,1078.65,0.0209,0.21,0.0,23341,49.09,0,N/A,N/A,2024-08
APP_008414,Free with Ads,1908.01,0.0254,0.26,0.0,28281,232.62,0,N/A,N/A,2025-05
APP_032772,Paid,1054837.22,2.5684,12.39,0.0,0,0.0,0,N/A,N/A,2026-02
APP_045375,Free with Ads,369.07,0.0125,0.11,0.0,2197,3.27,0,N/A,N/A,2025-08
APP_071876,Paid,126974.24,4.2607,20.74,0.0,0,0.0,0,N/A,N/A,2023-06
APP_010549,Freemium,817457.45,0.3929,2.54,3.65,459503,487969.95,0,N/A,Ad Removal,2023-03
APP_087696,Freemium,9541.02,0.3154,3.27,8.06,4715,1119.16,0,N/A,Themes,2024-04
APP_045725,Free with Ads,134.68,0.0256,0.18,0.0,1733,41.75,0,N/A,N/A,2023-03
APP_012913,Free with Ads,2143.32,0.0261,0.2,0.0,17959,540.81,0,N/A,N/A,2025-05
APP_010578,Free,16.58,0.0032,0.02,0.0,0,0.0,0,N/A,N/A,2025-05
APP_040390,Paid,644.07,2.6396,30.96,0.0,0,0.0,0,N/A,N/A,2024-09
APP_060886,Subscription,294844.29,0.658,3.71,5.71,0,0.0,2229,Enterprise,N/A,2023-09
APP_072664,Freemium,3316.34,0.3852,2.73,2.28,2043,1880.98,0,N/A,Gems,2025-01
APP_009069,Free with Ads,44.79,0.0063,0.06,0.0,1560,8.94,0,N/A,N/A,2024-07
APP_022234,Free,391.69,0.0047,0.02,0.0,0,0.0,0,N/A,N/A,2024-12
APP_097908,Free with Ads,6145.22,0.006,0.06,0.0,335115,349.65,0,N/A,N/A,2024-07
APP_063856,Freemium,61067.88,0.4279,2.2,7.73,68666,33213.2,0,N/A,Gems,2024-05
APP_079174,Freemium,320488.99,0.4335,3.83,13.39,150665,69129.31,0,N/A,Extra Features,2025-04
APP_016064,Subscription,8712.55,0.7936,8.36,3.28,0,0.0,80,Basic,N/A,2023-07
APP_065414,Free with Ads,210.9,0.0161,0.15,0.0,1613,21.27,0,N/A,N/A,2025-04
APP_068453,Free,4.13,0.0003,0.0,0.0,0,0.0,0,N/A,N/A,2023-05
APP_097598,Free,0.1,0.0042,0.02,0.0,0,0.0,0,N/A,N/A,2023-08
APP_095473,Free with Ads,12.57,0.0233,0.26,0.0,174,0.38,0,N/A,N/A,2023-04
APP_063798,Free,3678.91,0.0036,0.02,0.0,0,0.0,0,N/A,N/A,2024-11
APP_024306,Free,1.21,0.0044,0.05,0.0,0,0.0,0,N/A,N/A,2023-06
APP_081698,Free,238.26,0.0042,0.04,0.0,0,0.0,0,N/A,N/A,2026-04
APP_094217,Freemium,51576.96,0.1645,1.79,10.87,151684,15721.8,0,N/A,Ad Removal,2025-08
APP_024939,Free with Ads,301.82,0.0141,0.07,0.0,6137,172.55,0,N/A,N/A,2024-02
APP_008618,Paid,133149.98,1.1014,9.59,0.0,0,0.0,0,N/A,N/A,2025-01
APP_000925,Freemium,35699.29,0.5176,4.91,7.57,23686,3361.92,0,N/A,Coins,2025-08
APP_091793,Freemium,160.66,0.0473,0.25,6.42,222,59.35,0,N/A,Extra Features,2025-11
APP_011166,Freemium,5784.55,0.2132,2.16,5.38,517,2977.4,0,N/A,Gems,2025-09
APP_033169,Free with Ads,203.75,0.0021,0.02,0.0,5485,44.91,0,N/A,N/A,2024-12
APP_046005,Freemium,685.25,0.0367,0.4,6.18,9062,12.13,0,N/A,Coins,2023-12
APP_072242,Free,1.01,0.0042,0.03,0.0,0,0.0,0,N/A,N/A,2024-09
APP_061135,Free with Ads,4.36,0.0039,0.03,0.0,48,0.39,0,N/A,N/A,2026-03
APP_099472,Free,449.27,0.0008,0.01,0.0,0,0.0,0,N/A,N/A,2024-05
APP_075874,Subscription,238813.32,2.6453,24.88,6.0,0,0.0,3961,Basic,N/A,2025-05
APP_056608,Free,11022.89,0.0012,0.01,0.0,0,0.0,0,N/A,N/A,2025-10
APP_064128,Free,0.62,0.0025,0.02,0.0,0,0.0,0,N/A,N/A,2025-01
APP_070800,Paid,107.8,3.2667,16.01,0.0,0,0.0,0,N/A,N/A,2025-01
APP_093079,Free,5.76,0.0047,0.03,0.0,0,0.0,0,N/A,N/A,2023-04
APP_049122,Free,79.47,0.0049,0.04,0.0,0,0.0,0,N/A,N/A,2024-02
APP_017894,Free with Ads,25.95,0.028,0.25,0.0,224,13.32,0,N/A,N/A,2024-09
APP_080367,Subscription,108177.54,2.0364,13.11,13.81,0,0.0,1956,Basic,N/A,2024-05
APP_069905,Free with Ads,209794.92,0.0254,0.16,0.0,2082813,6257.18,0,N/A,N/A,2023-01
APP_024147,Freemium,2150.9,0.5441,5.57,5.89,338,452.88,0,N/A,Themes,2024-01
APP_091854,Subscription,45810.07,1.2083,11.33,5.4,0,0.0,1829,Standard,N/A,2023-11
APP_095997,Freemium,619.09,0.3689,1.38,3.52,169,358.64,0,N/A,Subscription Trial,2024-03
APP_001621,Free,94.46,0.002,0.02,0.0,0,0.0,0,N/A,N/A,2024-09
APP_061264,Subscription,1121.14,0.7851,5.21,4.95,0,0.0,33,Premium,N/A,2024-11
APP_096500,Freemium,276.6,0.197,1.17,5.73,592,99.83,0,N/A,Gems,2024-11
APP_069470,Free,19110.05,0.0038,0.04,0.0,0,0.0,0,N/A,N/A,2026-03
APP_000875,Free with Ads,59364.66,0.029,0.21,0.0,535646,13480.77,0,N/A,N/A,2025-07
APP_050326,Subscription,25864.79,1.0687,8.33,1.38,0,0.0,1137,Standard,N/A,2023-03
APP_070351,Subscription,13836219.29,0.9655,3.77,4.13,0,0.0,401818,Enterprise,N/A,2024-11
APP_021105,Freemium,18158.88,0.4152,3.42,5.66,96,9387.1,0,N/A,Ad Removal,2024-01
APP_075273,Subscription,5076.89,1.2737,5.37,12.64,0,0.0,59,Basic,N/A,2023-05
APP_027596,Free,47.38,0.0004,0.0,0.0,0,0.0,0,N/A,N/A,2025-05
APP_072539,Free,324.51,0.0019,0.02,0.0,0,0.0,0,N/A,N/A,2023-03
APP_073377,Freemium,1550.7,0.3567,2.81,2.79,1588,150.2,0,N/A,Coins,2025-04
APP_081383,Free with Ads,641.85,0.0164,0.13,0.0,16459,88.86,0,N/A,N/A,2025-04
APP_022069,Freemium,1971.51,0.1863,1.71,8.54,943,22.7,0,N/A,Extra Features,2025-08
APP_092567,Free,6.51,0.0002,0.0,0.0,0,0.0,0,N/A,N/A,2023-11
APP_092466,Paid,24285.49,2.6274,9.65,0.0,0,0.0,0,N/A,N/A,2023-10
APP_081316,Freemium,440960.42,0.3916,3.23,9.64,98458,213784.78,0,N/A,Gems,2025-10
APP_080271,Free with Ads,0.96,0.0024,0.02,0.0,111,0.27,0,N/A,N/A,2024-05
APP_068537,Free,16.52,0.0004,0.0,0.0,0,0.0,0,N/A,N/A,2025-11
APP_073565,Freemium,36317.19,0.052,0.29,0.68,149907,14305.45,0,N/A,Gems,2024-05
APP_087877,Subscription,312597.49,1.1903,4.2,12.81,0,0.0,11937,Enterprise,N/A,2023-12
APP_057722,Free with Ads,17.43,0.0116,0.13,0.0,291,3.04,0,N/A,N/A,2023-07
APP_099914,Subscription,2767862.91,1.6782,7.5,11.71,0,0.0,82266,Basic,N/A,2024-06
APP_018794,Subscription,125298.27,2.5131,9.84,12.66,0,0.0,529,Basic,N/A,2025-12
APP_009486,Subscription,364.62,0.5331,2.84,5.6,0,0.0,11,Basic,N/A,2025-08
APP_026019,Free,0.33,0.0018,0.01,0.0,0,0.0,0,N/A,N/A,2024-02
APP_048720,Freemium,37099.09,0.2726,0.85,10.49,38662,13024.16,0,N/A,Coins,2025-04
APP_071158,Free with Ads,20.58,0.0157,0.06,0.0,528,3.72,0,N/A,N/A,2025-05
APP_058120,Free,11011.93,0.004,0.04,0.0,0,0.0,0,N/A,N/A,2024-10
APP_044524,Subscription,43130.42,1.015,10.54,3.81,0,0.0,390,Basic,N/A,2026-04
APP_024082,Free,96726.07,0.0043,0.03,0.0,0,0.0,0,N/A,N/A,2023-10
APP_057001,Free with Ads,0.93,0.0182,0.1,0.0,22,0.08,0,N/A,N/A,2024-11
APP_014709,Subscription,160072.64,0.9549,9.1,0.92,0,0.0,1499,Standard,N/A,2025-03
APP_008767,Subscription,46602.13,0.5987,5.97,5.42,0,0.0,3591,Standard,N/A,2025-11
APP_032170,Free with Ads,269.96,0.0265,0.08,0.0,1452,106.83,0,N/A,N/A,2026-02
APP_094299,Free with Ads,37.1,0.0073,0.06,0.0,269,9.77,0,N/A,N/A,2024-02
APP_076677,Freemium,30.38,0.0217,0.12,14.69,614,3.01,0,N/A,Gems,2023-04
APP_019272,Subscription,506.25,0.8804,6.63,13.89,0,0.0,13,Basic,N/A,2023-03
APP_007959,Free,3.65,0.0032,0.01,0.0,0,0.0,0,N/A,N/A,2024-10
APP_098669,Freemium,238447.89,0.2639,2.18,1.38,135010,103462.68,0,N/A,Premium Unlock,2026-01
APP_045545,Subscription,35135.31,0.8725,5.16,9.39,0,0.0,725,Enterprise,N/A,2024-01
APP_088833,Freemium,52206.02,0.1419,1.59,6.61,42399,7408.99,0,N/A,Gems,2023-03
APP_088377,Free,87.12,0.0023,0.03,0.0,0,0.0,0,N/A,N/A,2025-05
APP_091278,Freemium,8173.33,0.2383,1.9,3.42,3638,1725.4,0,N/A,Ad Removal,2025-08
APP_064725,Free with Ads,407008.68,0.0135,0.07,0.0,9077505,167555.06,0,N/A,N/A,2026-02
APP_068452,Freemium,53780.85,0.5335,2.2,4.01,40352,25634.56,0,N/A,Premium Unlock,2023-01
APP_076994,Paid,2500.47,1.3487,9.68,0.0,0,0.0,0,N/A,N/A,2025-05
APP_037894,Subscription,121884.19,2.058,20.36,9.55,0,0.0,2877,Standard,N/A,2023-10
APP_086088,Free with Ads,0.52,0.0111,0.1,0.0,20,0.06,0,N/A,N/A,2023-11
APP_060700,Freemium,3206.45,0.0635,0.49,8.31,17771,1536.15,0,N/A,Gems,2024-04
APP_050386,Free,0.36,0.0005,0.0,0.0,0,0.0,0,N/A,N/A,2025-01
APP_011809,Free with Ads,1458.98,0.0171,0.12,0.0,40583,707.95,0,N/A,N/A,2024-04
APP_055764,Free with Ads,182.8,0.017,0.19,0.0,355,73.45,0,N/A,N/A,2024-11
APP_068182,Free with Ads,38.8,0.0125,0.1,0.0,352,0.38,0,N/A,N/A,2023-08
APP_064012,Freemium,8425.67,0.2072,1.88,2.35,4461,2349.92,0,N/A,Themes,2025-08
APP_075387,Free,133439.42,0.0005,0.0,0.0,0,0.0,0,N/A,N/A,2024-03
APP_045634,Subscription,14964.71,0.8487,9.73,12.28,0,0.0,371,Premium,N/A,2023-10
APP_071566,Freemium,1929.2,0.2228,1.63,3.99,812,1009.86,0,N/A,Coins,2025-07
APP_004247,Freemium,103109.69,0.2013,0.63,13.36,16912,54568.11,0,N/A,Themes,2025-02
APP_093285,Free,2474.34,0.0043,0.02,0.0,0,0.0,0,N/A,N/A,2025-07
APP_086521,Freemium,2110.33,0.1107,0.61,12.61,1600,281.08,0,N/A,Coins,2024-09
APP_052755,Freemium,43167.35,0.4136,3.7,13.4,30326,12342.7,0,N/A,Ad Removal,2023-03
APP_001684,Free,1707.29,0.0006,0.0,0.0,0,0.0,0,N/A,N/A,2024-01
APP_096743,Free with Ads,24.86,0.0163,0.11,0.0,692,4.6,0,N/A,N/A,2025-02
APP_010386,Subscription,9185.09,3.1115,18.43,1.69,0,0.0,55,Premium,N/A,2024-10
APP_089971,Paid,27579.02,1.7792,14.41,0.0,0,0.0,0,N/A,N/A,2026-02
APP_042663,Free with Ads,117.69,0.0109,0.1,0.0,2143,25.01,0,N/A,N/A,2024-04
APP_024268,Free,0.45,0.0007,0.0,0.0,0,0.0,0,N/A,N/A,2024-09
APP_018115,Freemium,1109.7,0.4781,2.49,6.78,507,563.47,0,N/A,Premium Unlock,2026-03
APP_029095,Free with Ads,1330.31,0.0207,0.24,0.0,20909,398.25,0,N/A,N/A,2024-10
APP_083665,Subscription,569.44,1.4752,17.36,14.63,0,0.0,17,Enterprise,N/A,2023-09
APP_005738,Free,69.91,0.0006,0.0,0.0,0,0.0,0,N/A,N/A,2023-02
APP_037920,Paid,177590.78,3.0589,15.39,0.0,0,0.0,0,N/A,N/A,2024-12
APP_068720,Subscription,364295.44,0.6108,4.31,10.04,0,0.0,17985,Basic,N/A,2024-05
APP_039285,Free,895.09,0.0047,0.05,0.0,0,0.0,0,N/A,N/A,2024-12
APP_067400,Subscription,13.88,1.2618,6.34,12.09,0,0.0,0,Basic,N/A,2024-09
APP_039603,Free with Ads,4.92,0.002,0.02,0.0,1061,1.87,0,N/A,N/A,2026-04
APP_089368,Subscription,1432864.95,0.6753,3.01,6.0,0,0.0,22152,Standard,N/A,2024-08
APP_044737,Subscription,7599.09,1.7413,5.76,3.74,0,0.0,176,Enterprise,N/A,2024-05
APP_091965,Freemium,254908.28,0.2747,3.08,2.0,15446,40875.83,0,N/A,Gems,2023-02
APP_018856,Subscription,129.64,0.3836,3.94,8.92,0,0.0,5,Basic,N/A,2023-08
APP_057475,Free with Ads,46.04,0.0027,0.03,0.0,3886,3.95,0,N/A,N/A,2024-11
APP_011558,Free,222.35,0.002,0.01,0.0,0,0.0,0,N/A,N/A,2024-11
APP_015714,Free,1726.89,0.0008,0.01,0.0,0,0.0,0,N/A,N/A,2024-03
APP_088572,Free,101.37,0.0046,0.04,0.0,0,0.0,0,N/A,N/A,2023-04
APP_062314,Subscription,2395109.48,0.8578,5.1,13.8,0,0.0,27507,Standard,N/A,2025-08
APP_093394,Free,50.39,0.0046,0.05,0.0,0,0.0,0,N/A,N/A,2025-04
APP_062145,Subscription,218508.88,0.1764,0.55,7.99,0,0.0,31359,Premium,N/A,2023-03
APP_017824,Freemium,10341.72,0.0414,0.38,11.11,1988,588.6,0,N/A,Coins,2025-11
APP_012699,Free,420.39,0.0041,0.01,0.0,0,0.0,0,N/A,N/A,2024-04
APP_054736,Subscription,16813.51,0.6988,5.23,12.12,0,0.0,1071,Standard,N/A,2024-07
APP_005263,Paid,13632.23,2.8724,30.28,0.0,0,0.0,0,N/A,N/A,2025-11
APP_088870,Free,76.43,0.0012,0.01,0.0,0,0.0,0,N/A,N/A,2025-09
APP_089273,Paid,175568.3,4.1525,33.83,0.0,0,0.0,0,N/A,N/A,2023-02
APP_013631,Free,57.32,0.0011,0.01,0.0,0,0.0,0,N/A,N/A,2023-11
APP_025244,Free with Ads,427.52,0.005,0.03,0.0,31969,174.53,0,N/A,N/A,2023-01
APP_096917,Free with Ads,12964.72,0.0205,0.2,0.0,23949,4917.61,0,N/A,N/A,2025-11
APP_010665,Free,42286.92,0.0036,0.02,0.0,0,0.0,0,N/A,N/A,2025-09
APP_001890,Free with Ads,22825.24,0.0227,0.23,0.0,449550,9822.06,0,N/A,N/A,2025-02
APP_073089,Free,38.27,0.0041,0.03,0.0,0,0.0,0,N/A,N/A,2024-08
APP_053573,Free with Ads,115.69,0.0044,0.03,0.0,3805,33.02,0,N/A,N/A,2024-05
APP_043377,Paid,65705.48,0.9783,7.7,0.0,0,0.0,0,N/A,N/A,2024-07
APP_047569,Freemium,91536.94,0.1152,0.44,7.82,370244,44359.71,0,N/A,Subscription Trial,2024-12
APP_079684,Freemium,580.41,0.2986,3.19,12.49,638,210.58,0,N/A,Ad Removal,2023-02
APP_003662,Freemium,7085.19,0.5144,1.65,10.5,6344,2781.82,0,N/A,Ad Removal,2025-08
APP_047805,Freemium,1513.81,0.3702,3.49,11.34,2009,723.57,0,N/A,Ad Removal,2025-10
APP_095569,Freemium,2756.15,0.4299,4.37,6.34,3013,1001.09,0,N/A,Subscription Trial,2025-09
APP_091906,Free with Ads,4.15,0.0252,0.3,0.0,79,0.98,0,N/A,N/A,2026-02
APP_000844,Subscription,146964.22,3.1752,36.72,6.53,0,0.0,1506,Premium,N/A,2024-08
APP_034312,Free,3233.67,0.0021,0.02,0.0,0,0.0,0,N/A,N/A,2025-01
APP_053044,Paid,1675.53,2.8789,15.34,0.0,0,0.0,0,N/A,N/A,2025-07
APP_009530,Free,130.14,0.0042,0.03,0.0,0,0.0,0,N/A,N/A,2026-01
APP_055807,Freemium,2699.88,0.3592,2.48,3.87,1703,1064.07,0,N/A,Ad Removal,2023-07
APP_011933,Free,1.0,0.0009,0.01,0.0,0,0.0,0,N/A,N/A,2023-01
APP_058496,Freemium,682120.41,0.2742,2.67,14.21,157810,201105.19,0,N/A,Extra Features,2023-11
APP_066273,Free with Ads,4942.53,0.0268,0.12,0.0,75602,346.66,0,N/A,N/A,2025-12
APP_080866,Free with Ads,40.9,0.0071,0.04,0.0,950,15.52,0,N/A,N/A,2023-04
APP_003455,Paid,18453506.75,1.9841,15.46,0.0,0,0.0,0,N/A,N/A,2023-02
APP_036902,Free with Ads,296.26,0.0037,0.04,0.0,17989,161.65,0,N/A,N/A,2024-05
